scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
neutral,59,2530.423904163253,,,-669.5760958367468,,,,monthly,1.0,1.0,1.0,2530.423904163253,0.0,500.0,2700.0,100.0,0.0,2414.822411246964,0.0,64395.264299919036
neutral,59,4601.914104127267,,,1738.4849127138077,,,,monthly,2.0,1.0,2.0,2233.0306617931833,2368.883442334084,500.0,2363.429191413459,99.0,1.0,3313.0291276100456,2368.8834423340836,88347.44340293454
neutral,59,5365.731504141211,,,-2063.5593030725395,,,,monthly,3.0,1.0,3.0,2139.765858532889,3225.9656456083226,500.0,6929.290807213751,98.0,2.0,3343.204993363387,3225.9656456083226,89152.133156357
neutral,59,5725.042632012883,,,5225.042632012883,,,,monthly,4.0,1.0,4.0,2381.837638649495,3343.204993363387,500.0,0.0,97.0,3.0,4283.9595317539615,3343.204993363387,114238.92084677232
neutral,59,6668.329232499207,,,6168.329232499207,,,,monthly,5.0,1.0,5.0,2384.3697007452442,4283.959531753962,500.0,0.0,97.0,3.0,4783.960452979907,4283.9595317539615,127572.27874613088
neutral,59,7038.27899245654,,,6538.27899245654,,,,monthly,6.0,1.0,6.0,2254.3185394766333,4783.960452979907,500.0,0.0,97.0,3.0,3931.5821219078625,4783.960452979907,104842.18991754302
neutral,59,6444.07875823943,,,5944.07875823943,,,,monthly,7.0,1.0,7.0,2512.496636331566,3931.582121907864,500.0,0.0,97.0,3.0,4572.205366399682,3931.5821219078625,121925.47643732486
neutral,59,6853.686098812119,,,6353.686098812119,,,,monthly,8.0,1.0,8.0,2281.4807324124367,4572.205366399682,500.0,0.0,97.0,3.0,4518.414742366424,4572.205366399682,120491.05979643798
neutral,59,6958.686539018174,,,6458.686539018174,,,,monthly,9.0,1.0,9.0,2440.2717966517494,4518.414742366424,500.0,0.0,97.0,3.0,4273.135399028975,4518.414742366424,113950.27730743935
neutral,59,6568.116164359057,,,6068.116164359057,,,,monthly,10.0,1.0,10.0,2294.980765330082,4273.135399028975,500.0,0.0,97.0,3.0,4382.8979922540675,4273.135399028975,116877.27979344179
neutral,59,6714.767053960395,,,6214.767053960395,,,,monthly,11.0,1.0,11.0,2331.8690617063285,4382.897992254067,500.0,0.0,97.0,3.0,5106.487122942864,4382.8979922540675,136172.98994514305
neutral,59,7596.153569154003,,,3796.1535691540025,,,,monthly,12.0,1.0,12.0,2489.666446211139,5106.487122942864,500.0,3300.0000000000005,97.0,3.0,4711.097872125984,5106.487122942864,125629.27659002626
neutral,60,74224.52612202556,72000.0,26068.953331626406,-23844.427209600843,0.07,93.0,100.0,summary,,,,,,,,,,,,
neutral,60,2590.5253482625794,,,2090.5253482625794,,,,monthly,1.0,1.0,1.0,2590.5253482625794,0.0,500.0,0.0,100.0,0.0,2616.447652743218,0.0,69771.93740648581
neutral,60,4994.361520024904,,,1794.3615200249042,,,,monthly,2.0,1.0,2.0,2377.9138672816857,2616.447652743218,500.0,2700.0,100.0,0.0,3467.7686782560595,2616.447652743218,92473.83142016159
neutral,60,5704.286336107392,,,2504.2863361073923,,,,monthly,3.0,1.0,3.0,2236.517657851333,3467.768678256059,500.0,2700.0,99.0,1.0,4307.083468736781,3467.7686782560595,114855.55916631415
neutral,60,6587.426564380671,,,6087.426564380671,,,,monthly,4.0,1.0,4.0,2280.3430956438915,4307.08346873678,500.0,0.0,98.0,2.0,4840.7056060303785,4307.083468736781,129085.48282747678
neutral,60,7116.368541087426,,,6616.368541087426,,,,monthly,5.0,1.0,5.0,2275.6629350570493,4840.705606030377,500.0,0.0,98.0,2.0,4748.372056598039,4840.7056060303785,126623.25484261438
neutral,60,7118.8839964649405,,,6618.8839964649405,,,,monthly,6.0,1.0,6.0,2370.511939866902,4748.372056598038,500.0,0.0,98.0,2.0,4799.016225424531,4748.372056598039,127973.76601132083
neutral,60,7352.65150892046,,,3552.65150892046,,,,monthly,7.0,1.0,7.0,2553.6352834959275,4799.016225424532,500.0,3300.0000000000005,98.0,2.0,4567.859464993874,4799.016225424531,121809.58573316997
neutral,60,6909.202392055093,,,6409.202392055093,,,,monthly,8.0,1.0,8.0,2341.3429270612187,4567.859464993874,500.0,0.0,97.0,3.0,4186.240558154771,4567.859464993874,111633.08155079391
neutral,60,6494.932271834239,,,5994.932271834239,,,,monthly,9.0,1.0,9.0,2308.6917136794686,4186.240558154771,500.0,0.0,97.0,3.0,4147.897977033694,4186.240558154771,110610.6127208985
neutral,60,6219.645016180426,,,-5049.308315445982,,,,monthly,10.0,1.0,10.0,2338.157617232712,3881.4873989477137,500.0,10768.953331626408,97.0,3.0,3985.05846319057,3881.4873989477137,106268.22568508187
neutral,60,6298.110355872841,,,5798.110355872841,,,,monthly,11.0,1.0,11.0,2313.051892682271,3985.05846319057,500.0,0.0,95.0,5.0,4375.869155035215,3985.05846319057,116689.8441342724
neutral,60,6838.1322708346,,,-261.8677291654012,,,,monthly,12.0,1.0,12.0,2462.263115799386,4375.869155035214,500.0,6600.000000000001,95.0,5.0,4646.8142343360205,4375.869155035215,123915.04624896056
neutral,61,62517.76181919353,72000.0,21979.970120716534,-31462.208301523002,0.08,92.0,100.0,summary,,,,,,,,,,,,
neutral,61,2322.3749670004313,,,842.4048462838991,,,,monthly,1.0,1.0,1.0,2322.3749670004313,0.0,500.0,979.9701207165322,100.0,0.0,992.2133818726296,0.0,26459.023516603458
neutral,61,3318.7064493473545,,,118.70644934735446,,,,monthly,2.0,1.0,2.0,2326.493067474725,992.2133818726294,500.0,2700.0,99.0,1.0,1823.2600533585294,992.2133818726296,48620.268089560785
neutral,61,4175.848372881805,,,3675.8483728818046,,,,monthly,3.0,1.0,3.0,2352.588319523275,1823.2600533585296,500.0,0.0,98.0,2.0,2634.965214272601,1823.2600533585294,70265.73904726937
neutral,61,5140.148376849302,,,4640.148376849302,,,,monthly,4.0,1.0,4.0,2505.1831625767004,2634.9652142726018,500.0,0.0,98.0,2.0,3090.1885561300483,2634.965214272601,82405.02816346796
neutral,61,5510.648436084703,,,5010.648436084703,,,,monthly,5.0,1.0,5.0,2420.4598799546548,3090.1885561300483,500.0,0.0,98.0,2.0,3645.1479230154655,3090.1885561300483,97203.94461374574
neutral,61,6058.2720840282955,,,5558.2720840282955,,,,monthly,6.0,1.0,6.0,2413.1241610128304,3645.147923015465,500.0,0.0,98.0,2.0,3471.5093256946247,3645.1479230154655,92573.58201852333
neutral,61,6132.78813178105,,,5632.78813178105,,,,monthly,7.0,1.0,7.0,2661.2788060864254,3471.5093256946247,500.0,0.0,98.0,2.0,3643.582844348349,3471.5093256946247,97162.20918262265
neutral,61,5999.059009495446,,,2499.059009495446,,,,monthly,8.0,1.0,8.0,2355.476165147097,3643.582844348349,500.0,3000.0,98.0,2.0,3531.829070970171,3643.582844348349,94182.10855920456
neutral,61,5929.063360926395,,,2429.063360926395,,,,monthly,9.0,1.0,9.0,2397.234289956223,3531.8290709701714,500.0,3000.0,97.0,3.0,3802.933239803861,3531.829070970171,101411.5530614363
neutral,61,6146.176435966594,,,2646.176435966594,,,,monthly,10.0,1.0,10.0,2343.2431961627335,3802.9332398038605,500.0,3000.0,96.0,4.0,3330.060598512325,3802.933239803861,88801.61596032868
neutral,61,5700.773186448711,,,-799.2268135512886,,,,monthly,11.0,1.0,11.0,2370.7125879363857,3330.0605985123257,500.0,6000.0,95.0,5.0,3635.333990181166,3330.060598512325,96942.23973816443
neutral,61,6083.90300838344,,,2283.903008383439,,,,monthly,12.0,1.0,12.0,2448.569018202274,3635.3339901811655,500.0,3300.0000000000005,93.0,7.0,3150.662085012686,3635.333990181166,84017.6556003383
neutral,62,70819.2557410491,72000.0,13918.477481684935,-15099.221740635836,0.03,97.0,100.0,summary,,,,,,,,,,,,
neutral,62,2381.963984140383,,,1881.9639841403832,,,,monthly,1.0,1.0,1.0,2381.963984140383,0.0,500.0,0.0,100.0,0.0,1674.56199557419,0.0,44654.986548645065
neutral,62,3996.3739918435895,,,796.3739918435895,,,,monthly,2.0,1.0,2.0,2321.811996269399,1674.5619955741904,500.0,2700.0,100.0,0.0,2861.2117298278135,1674.56199557419,76298.97946207503
neutral,62,5163.367397109217,,,4663.367397109217,,,,monthly,3.0,1.0,3.0,2302.155667281403,2861.2117298278135,500.0,0.0,99.0,1.0,3665.6881861521324,2861.2117298278135,97751.68496405687
neutral,62,6079.236669043455,,,5579.236669043455,,,,monthly,4.0,1.0,4.0,2413.548482891322,3665.688186152133,500.0,0.0,99.0,1.0,4206.777423526663,3665.6881861521324,112180.73129404435
neutral,62,6647.989202637007,,,6147.989202637007,,,,monthly,5.0,1.0,5.0,2441.211779110345,4206.7774235266625,500.0,0.0,99.0,1.0,4371.298430223653,4206.777423526663,116567.9581392974
neutral,62,6780.033562797582,,,6280.033562797582,,,,monthly,6.0,1.0,6.0,2408.73513257393,4371.298430223652,500.0,0.0,99.0,1.0,4095.137096375997,4371.298430223653,109203.65590335992
neutral,62,6699.65686792526,,,2899.656867925259,,,,monthly,7.0,1.0,7.0,2604.519771549263,4095.1370963759964,500.0,3300.0000000000005,99.0,1.0,4250.155331800648,4095.137096375997,113337.47551468396
neutral,62,6522.27101110683,,,6022.27101110683,,,,monthly,8.0,1.0,8.0,2272.1156793061823,4250.155331800648,500.0,0.0,98.0,2.0,4010.6345403791224,4250.155331800648,106950.25441010993
neutral,62,6423.6828249133705,,,5923.6828249133705,,,,monthly,9.0,1.0,9.0,2413.0482845342485,4010.6345403791224,500.0,0.0,98.0,2.0,3937.333192896681,4010.6345403791224,104995.55181057815
neutral,62,6286.30119272183,,,5786.30119272183,,,,monthly,10.0,1.0,10.0,2348.9679998251486,3937.3331928966813,500.0,0.0,98.0,2.0,4440.349024943057,3937.333192896681,118409.30733181487
neutral,62,6567.691312358049,,,-1850.786169326887,,,,monthly,11.0,1.0,11.0,2366.6925146041744,4200.998797753874,500.0,7918.477481684936,98.0,2.0,4740.393140181461,4200.998797753874,126410.48373817228
neutral,62,7270.687724452524,,,6770.687724452524,,,,monthly,12.0,1.0,12.0,2530.2945842710624,4740.393140181462,500.0,0.0,97.0,3.0,5643.685056699754,4740.393140181461,150498.2681786601
neutral,63,76238.3420099358,72000.0,11538.300590894833,-7299.958580959028,0.03,97.0,100.0,summary,,,,,,,,,,,,
neutral,63,2567.4527837040964,,,2067.4527837040964,,,,monthly,1.0,1.0,1.0,2567.4527837040964,0.0,500.0,0.0,100.0,0.0,2638.78731376719,0.0,70367.66170045841
neutral,63,4940.3000257601,,,4440.3000257601,,,,monthly,2.0,1.0,2.0,2301.5127119929093,2638.7873137671904,500.0,0.0,100.0,0.0,3695.027762822239,2638.78731376719,98534.07367525971
neutral,63,5785.221104987112,,,840.1565837263042,,,,monthly,3.0,1.0,3.0,2209.9242203224453,3575.296884664667,500.0,4445.064521260808,100.0,0.0,4167.36756664114,3575.2968846646677,111129.80177709708
neutral,63,6521.299576578445,,,6021.299576578445,,,,monthly,4.0,1.0,4.0,2353.9320099373044,4167.367566641141,500.0,0.0,99.0,1.0,4646.529477939784,4167.36756664114,123907.4527450609
neutral,63,6932.404980382676,,,2339.168910748651,,,,monthly,5.0,1.0,5.0,2349.193141821441,4583.211838561235,500.0,4093.2360696340247,99.0,1.0,4847.517554799347,4583.211838561235,129267.13479464925
neutral,63,7190.362746012104,,,6690.362746012104,,,,monthly,6.0,1.0,6.0,2342.8451912127584,4847.517554799346,500.0,0.0,98.0,2.0,4306.885344494972,4847.517554799347,114850.27585319926
neutral,63,6989.9275600918945,,,6489.9275600918945,,,,monthly,7.0,1.0,7.0,2683.0422155969227,4306.885344494972,500.0,0.0,98.0,2.0,5174.2096334268,4306.885344494972,137978.923558048
neutral,63,7493.230438886047,,,6993.230438886047,,,,monthly,8.0,1.0,8.0,2319.020805459247,5174.209633426799,500.0,0.0,98.0,2.0,4309.953162812682,5174.2096334268,114932.08434167154
neutral,63,6679.955229050887,,,6179.955229050887,,,,monthly,9.0,1.0,9.0,2370.0020662382035,4309.953162812683,500.0,0.0,98.0,2.0,4492.763253991431,4309.953162812682,119807.02010643817
neutral,63,6847.014122566748,,,6347.014122566748,,,,monthly,10.0,1.0,10.0,2354.2508685753164,4492.763253991431,500.0,0.0,98.0,2.0,4836.710605155438,4492.763253991431,128978.94947081168
neutral,63,7107.222256152676,,,3607.222256152676,,,,monthly,11.0,1.0,11.0,2270.5116509972377,4836.710605155438,500.0,3000.0,98.0,2.0,4653.671107423716,4836.710605155438,124097.89619796578
neutral,63,7183.951185763033,,,6683.951185763033,,,,monthly,12.0,1.0,12.0,2530.2800783393163,4653.671107423716,500.0,0.0,97.0,3.0,4598.152580042414,4653.671107423716,122617.40213446438
neutral,64,75113.73654476884,72000.0,25197.71676091702,-22083.980216148186,0.07,93.0,100.0,summary,,,,,,,,,,,,
neutral,64,2661.0952176952574,,,-3238.9047823047426,,,,monthly,1.0,1.0,1.0,2661.0952176952574,0.0,500.0,5400.0,100.0,0.0,2280.6719635075606,0.0,60817.91902686829
neutral,64,4570.590487920442,,,4070.590487920442,,,,monthly,2.0,1.0,2.0,2289.918524412881,2280.6719635075606,500.0,0.0,98.0,2.0,3412.014924810734,2280.6719635075606,90987.06466161959
neutral,64,5667.635656808332,,,5167.635656808332,,,,monthly,3.0,1.0,3.0,2255.620731997597,3412.0149248107346,500.0,0.0,98.0,2.0,4152.136728599337,3412.014924810734,110723.64609598235
neutral,64,6530.261900523512,,,6030.261900523512,,,,monthly,4.0,1.0,4.0,2378.125171924176,4152.1367285993365,500.0,0.0,98.0,2.0,4803.901439742575,4152.136728599337,128104.03839313536
neutral,64,7064.852502524773,,,6564.852502524773,,,,monthly,5.0,1.0,5.0,2260.9510627821987,4803.901439742574,500.0,0.0,98.0,2.0,3870.8344202662856,4803.901439742575,103222.25120710096
neutral,64,6332.755409674001,,,-167.24459032599862,,,,monthly,6.0,1.0,6.0,2461.9209894077167,3870.8344202662847,500.0,6000.0,98.0,2.0,4769.134174471895,3870.8344202662856,127176.91131925052
neutral,64,7280.382788313891,,,6780.382788313891,,,,monthly,7.0,1.0,7.0,2511.248613841996,4769.134174471896,500.0,0.0,96.0,4.0,4922.555255616138,4769.134174471895,131268.1401497637
neutral,64,7217.410925633404,,,6717.410925633404,,,,monthly,8.0,1.0,8.0,2294.8556700172658,4922.555255616138,500.0,0.0,96.0,4.0,5180.16538477819,4922.555255616138,138137.74359408507
neutral,64,7410.87280153463,,,6910.87280153463,,,,monthly,9.0,1.0,9.0,2230.707416756439,5180.16538477819,500.0,0.0,96.0,4.0,5433.320844472529,5180.16538477819,144888.55585260075
neutral,64,7335.913082817713,,,-3961.8036780993098,,,,monthly,10.0,1.0,10.0,2186.2985771764775,5149.614505641235,500.0,10797.716760917023,96.0,4.0,4267.4905666232435,5149.614505641235,113799.74844328649
neutral,64,6483.801913418058,,,2983.8019134180577,,,,monthly,11.0,1.0,11.0,2216.3113467948147,4267.4905666232435,500.0,3000.0,94.0,6.0,4074.4581270599715,4267.4905666232435,108652.21672159925
neutral,64,6558.163857904836,,,6058.163857904836,,,,monthly,12.0,1.0,12.0,2483.705730844864,4074.458127059972,500.0,0.0,93.0,7.0,4374.1610835234815,4074.4581270599715,116644.29556062617
neutral,65,83902.20647670639,72000.0,12503.640693905269,-601.4342171988828,0.02,98.0,100.0,summary,,,,,,,,,,,,
neutral,65,2485.9548829413393,,,1985.9548829413393,,,,monthly,1.0,1.0,1.0,2485.9548829413393,0.0,500.0,0.0,100.0,0.0,2303.8665051595513,0.0,61436.44013758804
neutral,65,4662.925303108237,,,4162.925303108237,,,,monthly,2.0,1.0,2.0,2359.0587979486854,2303.8665051595517,500.0,0.0,100.0,0.0,3846.9240850311526,2303.8665051595513,102584.6422674974
neutral,65,6144.389471972312,,,5644.389471972312,,,,monthly,3.0,1.0,3.0,2297.465386941161,3846.924085031151,500.0,0.0,100.0,0.0,4299.6165931079995,3846.9240850311526,114656.44248288
neutral,65,6707.385649461643,,,6207.385649461643,,,,monthly,4.0,1.0,4.0,2407.769056353643,4299.6165931079995,500.0,0.0,100.0,0.0,4922.913191077859,4299.6165931079995,131277.68509540957
neutral,65,7334.672230896328,,,6834.672230896328,,,,monthly,5.0,1.0,5.0,2411.7590398184693,4922.913191077859,500.0,0.0,100.0,0.0,5743.357417889315,4922.913191077859,153156.19781038174
neutral,65,8051.774335656019,,,7551.774335656019,,,,monthly,6.0,1.0,6.0,2308.416917766703,5743.357417889316,500.0,0.0,100.0,0.0,6818.603488455565,5743.357417889315,181829.42635881508
neutral,65,9209.015769749252,,,8709.015769749252,,,,monthly,7.0,1.0,7.0,2390.412281293688,6818.603488455565,500.0,0.0,100.0,0.0,6811.849211713765,6818.603488455565,181649.31231236708
neutral,65,9072.489538513764,,,8572.489538513764,,,,monthly,8.0,1.0,8.0,2260.6403267999985,6811.849211713766,500.0,0.0,100.0,0.0,6232.39775805218,6811.849211713765,166197.27354805812
neutral,65,8225.582500978266,,,-1478.058192927003,,,,monthly,9.0,1.0,9.0,2295.7930128109824,5929.789488167284,500.0,9203.640693905269,100.0,0.0,5293.476065541963,5929.789488167285,141159.3617477857
neutral,65,7627.452448142129,,,7127.452448142129,,,,monthly,10.0,1.0,10.0,2333.9763826001663,5293.476065541962,500.0,0.0,99.0,1.0,4594.666129405473,5293.476065541963,122524.43011747929
neutral,65,6970.137353617299,,,6470.137353617299,,,,monthly,11.0,1.0,11.0,2375.4712242118258,4594.666129405473,500.0,0.0,99.0,1.0,4932.4376636854495,4594.666129405473,131531.67103161197
